iter	Logloss
332	0.04579651771
333	0.04574043113
334	0.04565574322
335	0.04563631006
336	0.04559762018
337	0.04551904544
338	0.04547739939
339	0.045424156
340	0.045332093
341	0.04528514056
342	0.04523961622
343	0.04516444561
344	0.04504806827
345	0.0449679419
346	0.04490229063
347	0.04483642513
348	0.04476573409
349	0.04472115678
350	0.0445869655
351	0.04457614385
352	0.04454532066
353	0.04450060654
354	0.04444351441
355	0.04442096207
356	0.0443117274
357	0.04427199499
358	0.04417890159
359	0.04411752699
360	0.04407677499
361	0.0439901077
362	0.04394006187
363	0.04380392
364	0.04372756779
365	0.04366778473
366	0.04360954536
367	0.04353536193
368	0.04347218195
369	0.04341626546
370	0.04334492813
371	0.04327215423
372	0.04324920514
373	0.0432255039
374	0.04316095272
375	0.04310156155
376	0.04307530483
377	0.043008259
378	0.04295150331
379	0.04284352416
380	0.04280355335
381	0.04275862811
382	0.04268646686
383	0.04259514949
384	0.04256789496
385	0.04250583193
386	0.04248778721
387	0.04246090884
388	0.0424206
389	0.0423158482
390	0.04225701409
391	0.04224752725
392	0.04219037595
393	0.04214325507
394	0.0420811693
395	0.04202989493
396	0.04198652584
397	0.04191790526
398	0.04180135099
399	0.04173818
400	0.04169980008
401	0.04163999033
402	0.04159329117
403	0.04149464883
404	0.04141824775
405	0.0413438855
406	0.04128228867
407	0.04122874744
408	0.04119165015
409	0.04110634637
410	0.04102433279
411	0.0409861171
412	0.04091051817
413	0.04082367113
414	0.04080382718
415	0.04073785305
416	0.04069434342
417	0.04061545421
418	0.04058711831
419	0.04051180937
420	0.04040354473
421	0.04033885399
422	0.04025867216
423	0.04021291957
424	0.04018368564
425	0.04012504673
426	0.04001729957
427	0.03994629775
428	0.03991281065
429	0.0398741712
430	0.03980961148
431	0.03973788262
432	0.03966005488
433	0.0395945878
434	0.0395405132
435	0.03949266705
436	0.03942172097
437	0.03939222116
438	0.0393737423
439	0.03930621988
440	0.03922825819
441	0.03917097704
442	0.03907615896
443	0.03900658201
444	0.03895661286
445	0.03888988911
446	0.03883642956
447	0.03880671521
448	0.03873626006
449	0.03865723835
450	0.03859773668
451	0.03859141726
452	0.03850735319
453	0.03842711862
454	0.03833848948
455	0.0382996822
456	0.03827391647
457	0.03824648273
458	0.03819702511
459	0.03813394645
460	0.03805239373
461	0.0380255797
462	0.03795914653
463	0.03793137897
464	0.03785244892
465	0.03777275293
466	0.03772512203
467	0.03768518929
468	0.03764425177
469	0.0375553921
470	0.0375219373
471	0.03751337378
472	0.03746264479
473	0.03742969886
474	0.03732285464
475	0.03728136615
476	0.03727212429
477	0.03719858938
478	0.03712226672
479	0.03706373063
480	0.03701118842
481	0.03698162862
482	0.03691894449
483	0.03688582148
484	0.03681731808
485	0.03676132414
486	0.03665948591
487	0.03664237512
488	0.0365771609
489	0.03655581921
490	0.03654319614
491	0.03647008024
492	0.03642784295
493	0.03639702143
494	0.03635312334
495	0.03631563953
496	0.03628832387
497	0.03625660898
498	0.03617346581
499	0.0361235916
500	0.03606228082
501	0.03601666661
502	0.03598667933
503	0.03593756145
504	0.03587106191
505	0.03584084458
506	0.03580232885
507	0.0357586535
508	0.03572178574
509	0.03568354357
510	0.03564105099
511	0.03554961115
512	0.03551746679
513	0.03546587644
514	0.03542839271
515	0.03537679051
516	0.0353352247
517	0.03526665137
518	0.035257542
519	0.03521651385
520	0.03518110851
521	0.03513195155
522	0.03509191512
523	0.03504976509
524	0.03499752516
525	0.03493877857
526	0.03490091259
527	0.03485981241
528	0.03483795881
529	0.03480407817
530	0.0347421642
531	0.0347082258
532	0.03467867195
533	0.03465591911
534	0.03460285894
535	0.03457240782
536	0.03454446182
537	0.03450153635
538	0.03444267308
539	0.034410211
540	0.03433288618
541	0.03428691881
542	0.03426250094
543	0.03421308367
544	0.03414723495
545	0.03411455143
546	0.03409207728
547	0.03405686235
548	0.03401152385
549	0.0339857841
550	0.03395186886
551	0.03390339109
552	0.03383832443
553	0.03381067022
554	0.03378231966
555	0.03375760616
556	0.0336783284
557	0.03363300771
558	0.03359166931
559	0.03357104939
560	0.03351283783
561	0.03348822152
562	0.03347680383
563	0.03345799283
564	0.03339709423
565	0.0333122842
566	0.03329262253
567	0.03326015768
568	0.033240923
569	0.03319457712
570	0.03314424982
571	0.03310555501
572	0.03305463901
573	0.033036623
574	0.03300211252
575	0.03297450617
576	0.03294262367
577	0.03291344651
578	0.03287023528
579	0.03281765039
580	0.03278095636
581	0.03276447795
582	0.03272310805
583	0.03268158505
584	0.03264860662
585	0.03259690134
586	0.03255456156
587	0.03251883945
588	0.03247718825
589	0.03243895669
590	0.03237682259
591	0.0323422629
592	0.03230838614
593	0.03227846368
594	0.03224866979
595	0.03220077524
596	0.03214790111
597	0.03211346536
598	0.03206233509
599	0.03201539307
600	0.03199964883
601	0.03196805553
602	0.03193446825
603	0.03189955728
604	0.03182861037
605	0.03178547183
606	0.03172338983
607	0.03170550953
608	0.03167280009
609	0.03162894173
610	0.03160105559
611	0.03156908075
612	0.03148924915
613	0.03145553771
614	0.03141052636
615	0.03135983935
616	0.03130472216
617	0.03125875556
618	0.03122994246
619	0.03120719909
620	0.03115576963
621	0.03112428928
622	0.03106253235
623	0.03101854032
624	0.03098655752
625	0.03095691275
626	0.03095065511
627	0.0308913493
628	0.03083594022
629	0.03080362166
630	0.03076002294
631	0.03070252027
632	0.03066917163
633	0.03063573522
634	0.03060323103
635	0.03056345098
636	0.03050819621
637	0.03048500113
638	0.03046653735
639	0.03044347159
640	0.03039966573
641	0.03037706582
642	0.03034459405
643	0.03030870092
644	0.03027771646
645	0.03024797157
646	0.03022025194
647	0.03016665716
648	0.03013784461
649	0.03009439468
650	0.03004951756
651	0.02999472739
652	0.02997135379
653	0.02994007121
654	0.02989432358
655	0.02987491367
656	0.02985258219
657	0.02982560434
658	0.02977069843
659	0.02973998052
660	0.02970225648
661	0.02967208243
662	0.02962607677
663	0.02958820203
664	0.02956139825
665	0.02951878575
666	0.02948593696
667	0.02945164851
668	0.02942644692
669	0.02936243178
670	0.02930939537
671	0.02926514835
672	0.02921448698
673	0.02918599231
674	0.0291407091
675	0.02911491713
676	0.02907855295
677	0.029042126
678	0.02900106987
679	0.02896061272
680	0.02891802097
681	0.02888027599
682	0.02882055812
683	0.02880651539
684	0.02875724134
685	0.02870369966
686	0.02864748386
687	0.028610925
688	0.02857570384
689	0.02853855776
690	0.02851728049
691	0.02850219688
692	0.02846250786
693	0.02843039444
694	0.02838417315
695	0.02834825626
696	0.02831513601
697	0.02828186483
698	0.02824775242
699	0.02820414037
700	0.02816778842
701	0.02812774718
702	0.02808864976
703	0.02805489302
704	0.02803785501
705	0.02799174727
706	0.0279637943
707	0.02793008271
708	0.02791392849
709	0.02788085233
710	0.02784723327
711	0.02779662155
712	0.02776958298
713	0.02775307296
714	0.02771394974
715	0.02766648377
716	0.02764417973
717	0.02759505158
718	0.02756089742
719	0.02751641166
720	0.02747324894
721	0.02743736589
722	0.02741615807
723	0.02737627376
724	0.02734539192
725	0.02731937691
726	0.02729489672
727	0.02726039912
728	0.02721829728
729	0.02718170018
730	0.02715381025
731	0.02711617691
732	0.02708664545
733	0.02704833618
734	0.02702055478
735	0.02698478141
736	0.02694277602
737	0.02690160704
738	0.02688181236
739	0.02686665425
740	0.02682568322
741	0.02680427278
742	0.02678672822
743	0.02676212971
744	0.02673692582
745	0.02670807416
746	0.02668459938
747	0.02664492981
748	0.02660088938
749	0.02657289143
750	0.0265493023
751	0.02652178799
752	0.02647363985
753	0.02645886609
754	0.02643555478
755	0.02639555694
756	0.02636603523
757	0.0263274188
758	0.02629284549
759	0.02625540704
760	0.02621607314
761	0.0261768726
762	0.02614980254
763	0.02612277262
764	0.02608861261
765	0.02607119281
766	0.0260550321
767	0.02602720498
768	0.02598210084
769	0.02596712754
770	0.02594222172
771	0.0259199677
772	0.02588147863
773	0.02584393354
774	0.02582911855
775	0.02578228066
776	0.02575373985
777	0.02570780448
778	0.0256817012
779	0.02563776752
780	0.02560230377
781	0.02555433951
782	0.02553884353
783	0.02549201821
784	0.02548005995
785	0.02545608751
786	0.0254393403
787	0.02539882831
788	0.02535477979
789	0.02531827901
790	0.02529609122
791	0.02526385757
792	0.02523355293
793	0.02521940823
794	0.02517716448
795	0.02514277843
796	0.02510903438
797	0.02509542756
798	0.02507040019
799	0.02504582114
800	0.02503007346
801	0.02499716441
802	0.02498348099
803	0.02496877307
804	0.02495489268
805	0.0249317045
806	0.02491229363
807	0.02488819667
808	0.02487360838
809	0.02483995019
810	0.02481207094
811	0.02478329263
812	0.02476493025
813	0.02474129689
814	0.02470626558
815	0.02467520584
816	0.02466410595
817	0.02465164288
818	0.02462118554
819	0.02458398975
820	0.02453342991
821	0.02449966451
822	0.02447201295
823	0.02445955644
824	0.02443929635
825	0.02440505374
826	0.02437367811
827	0.02436296685
828	0.0243406348
829	0.02431139649
830	0.02426243128
831	0.02424536283
832	0.02423204718
833	0.0242126725
834	0.02418243938
835	0.02416933955
836	0.02413967272
837	0.02412713757
838	0.02407917884
839	0.02405775714
840	0.02403568564
841	0.02402386888
842	0.02399477949
843	0.02397404509
844	0.0239456226
845	0.02391769872
846	0.02390547085
847	0.0238764973
848	0.02384908995
849	0.02383684801
850	0.02381436607
851	0.02377625382
852	0.02376422971
853	0.02374322982
854	0.02371638024
855	0.02368931424
856	0.0236574791
857	0.02363632971
858	0.02361759833
859	0.02358782314
860	0.0235586049
861	0.02352691622
862	0.02350850547
863	0.02349699418
864	0.02348704646
865	0.02345451087
866	0.02341658025
867	0.02338012493
868	0.02336398859
869	0.02331346326
870	0.02330297938
871	0.0232819932
872	0.02325057677
873	0.02322486046
874	0.02318986584
875	0.02317733345
876	0.02314999068
877	0.02313777132
878	0.02311763745
879	0.02309255096
880	0.02307539699
881	0.02304778039
882	0.02301508914
883	0.0229889866
884	0.02296924583
885	0.02295328004
886	0.02294165254
887	0.02292223344
888	0.02289629062
889	0.02288418294
890	0.02285375953
891	0.02284196456
892	0.02282786525
893	0.02278852643
894	0.0227735695
895	0.02274817781
896	0.02273654865
897	0.02271799557
898	0.02268816783
899	0.02267164757
900	0.02266226033
901	0.02264606874
902	0.02263000751
903	0.02260531812
904	0.02257645718
905	0.02256488821
906	0.02254501646
907	0.02251938206
908	0.02247689488
909	0.02246250772
910	0.02244848435
911	0.02242186906
912	0.02239353182
913	0.02235181488
914	0.02233084348
915	0.02231141007
916	0.02229334591
917	0.02228217428
918	0.02226988559
919	0.02225882566
920	0.0222355257
921	0.02221064815
922	0.02218302019
923	0.02216784889
924	0.02215693014
925	0.0221324469
926	0.02210838515
927	0.02209116438
928	0.02206286148
929	0.02203913367
930	0.02202466031
931	0.02201462638
932	0.02200450355
933	0.02198104481
934	0.02195772753
935	0.02193486203
936	0.021924858
937	0.0219142341
938	0.02189410726
939	0.02187311203
940	0.02185927473
941	0.02183870346
942	0.02182696504
943	0.02180398892
944	0.02179363846
945	0.02177779838
946	0.02176324103
947	0.02174073691
948	0.02173045749
949	0.0217060408
950	0.02167980285
951	0.02165274371
952	0.02162909861
953	0.02161925372
954	0.02159501349
955	0.02156258384
956	0.02154358265
957	0.02153415608
958	0.02151094267
959	0.02150142383
960	0.02149284786
961	0.02147922637
962	0.02144745504
963	0.02143737494
964	0.02142151116
965	0.02140007407
966	0.02138604627
967	0.0213767507
968	0.0213668165
969	0.02135303629
970	0.02133485554
971	0.02131554237
972	0.02127223084
973	0.02124965509
974	0.02123976685
975	0.02122621582
976	0.02120738534
977	0.02119421407
978	0.02118086551
979	0.02116966473
980	0.02115862773
981	0.02113741718
982	0.02111408596
983	0.02110324008
984	0.02109136313
985	0.0210570522
986	0.02102297744
987	0.02101337388
988	0.02098985069
989	0.02098038655
990	0.02096776023
991	0.02095855662
992	0.02094554808
993	0.02092531391
994	0.02088964289
995	0.02086303282
996	0.02085390897
997	0.02083574948
998	0.0208229773
999	0.02080089123
